no:,name_docs:,legal_hierarchy:,legal_name:,number:,year:,reference:,tittle:,bab:,bab about:,bab index:,keypoint:
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,10,"PEMBUBARAN, LIKUIDASI, DAN KEPAILITAN",43,Pasal ini mengatur tentang pembentukan tim likuidasi untuk perusahaan asuransi atau perusahaan asuransi syariah yang kegiatannya dicabut izin usahanya. Tim likuidasi berwenang mewakili perusahaan dalam likuidasi dan mengurus segala hal yang berkaitan dengan penyelesaian hak dan kewajiban perusahaan. Tim likuidasi harus melaksanakan likuidasi sesuai dengan ketentuan undang-undang dan melaporkan hasilnya kepada Otoritas Jasa Keuangan.
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,10,"PEMBUBARAN, LIKUIDASI, DAN KEPAILITAN",44,"Pasal ini mengatur tentang kewajiban perusahaan asuransi atau perusahaan asuransi syariah yang kegiatannya dicabut izin usahanya untuk menghentikan kegiatan usahanya. Dalam proses likuidasi, pegawai dan pihak terkait dilarang menggunakan kekayaan perusahaan yang dicabut izin usahanya."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,10,"PEMBUBARAN, LIKUIDASI, DAN KEPAILITAN",45,Pasal ini mengatur tentang tindakan hukum terhadap perusahaan asuransi atau asuransi syariah yang kegiatan usahanya dicabut izinnya. Pegawai dan pihak terkait dilarang menggunakan kekayaan perusahaan yang kegiatan usahanya dicabut izinnya. Tim likuidasi ditugaskan untuk mengurus penyelesaian hak dan kewajiban perusahaan dalam proses likuidasi. Tim likuidasi harus melaksanakan likuidasi sesuai dengan ketentuan undang-undang dan melaporkan hasilnya kepada Otoritas Jasa Keuangan.
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,10,"PEMBUBARAN, LIKUIDASI, DAN KEPAILITAN",46,"Pasal ini mengatur tentang kewenangan tim likuidasi dalam proses likuidasi perusahaan asuransi. Tim likuidasi tidak memiliki kewenangan sebagai direksi dan dewan komisaris, dan semua pihak terkait wajib memberikan data dan informasi yang diperlukan oleh tim likuidasi serta tidak boleh menghambat proses likuidasi."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,10,"PEMBUBARAN, LIKUIDASI, DAN KEPAILITAN",47,"Pasal ini menetapkan bahwa seluruh biaya likuidasi menjadi beban aset perusahaan asuransi dan harus dibayar terlebih dahulu dari hasil pencairan aset. Setelah itu, sisa hasil likuidasi menjadi hak pemegang saham perusahaan asuransi yang sedang dalam likuidasi."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,10,"PEMBUBARAN, LIKUIDASI, DAN KEPAILITAN",48,"Pasal ini mengatur tentang penyelesaian tagihan setelah proses likuidasi selesai. Jika ada tagihan yang muncul dalam 2 tahun setelah likuidasi selesai, tagihan tersebut harus diajukan melalui Otoritas Jasa Keuangan kepada pemegang saham perusahaan asuransi yang dalam likuidasi, dan akan dibebankan pada sisa hasil likuidasi yang menjadi hak pemegang saham."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,10,"PEMBUBARAN, LIKUIDASI, DAN KEPAILITAN",49,"Pasal ini menekankan bahwa tim likuidasi harus bertindak adil dan objektif dalam melaksanakan tugasnya. Jika terjadi benturan kepentingan antara pemegang saham dan pemegang polis atau peserta, tim likuidasi harus mengutamakan kepentingan pemegang polis, tertanggung, atau peserta."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,10,"PEMBUBARAN, LIKUIDASI, DAN KEPAILITAN",50,Pasal ini menetapkan bahwa permohonan pernyataan pailit terhadap perusahaan asuransi hanya dapat diajukan oleh Otoritas Jasa Keuangan berdasarkan Undang-Undang ini.
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,10,"PEMBUBARAN, LIKUIDASI, DAN KEPAILITAN",51,Pasal ini mengatur prosedur pengajuan permohonan pailit oleh kreditor dan kewenangan Otoritas Jasa Keuangan dalam menyetujui atau menolak permohonan tersebut.
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,10,"PEMBUBARAN, LIKUIDASI, DAN KEPAILITAN",52,"Pasal ini menetapkan bahwa hak pemegang polis, tertanggung, atau peserta memiliki kedudukan lebih tinggi dalam pembagian harta kekayaan perusahaan asuransi yang dipailitkan atau dilikuidasi. Dana asuransi harus digunakan terlebih dahulu untuk memenuhi kewajiban kepada pemegang polis, tertanggung, atau pihak lain yang berhak atas manfaat asuransi."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,11,"PELINDUNGAN PEMEGANG POLIS, TERTANGGUNG, ATAU PESERTA",53,Pasal ini menyatakan bahwa perusahaan asuransi dan perusahaan reasuransi wajib menjadi peserta program penjaminan polis yang diatur oleh undang-undang.
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,11,"PELINDUNGAN PEMEGANG POLIS, TERTANGGUNG, ATAU PESERTA",54,"Pasal ini menetapkan bahwa perusahaan asuransi dan reasuransi wajib menjadi anggota lembaga mediasi yang bertugas menyelesaikan sengketa antara perusahaan asuransi dan pemegang polis, tertanggung, atau pihak lain yang berhak memperoleh manfaat asuransi."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,12,PROFESI PENYEDIA JASA BAGI PERUSAHAAN PERASURANSIAN,55,"Pasal ini menyatakan adanya profesi penyedia jasa dalam bidang perasuransian, seperti konsultan aktuaria, akuntan publik, penilai, dan profesi lain yang ditetapkan oleh Peraturan Otoritas Jasa Keuangan."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,12,PROFESI PENYEDIA JASA BAGI PERUSAHAAN PERASURANSIAN,56,"Pasal ini menetapkan bahwa pendaftaran profesi penyedia jasa menjadi batal jika izin profesi dicabut oleh instansi yang berwenang. Jasa yang diberikan sebelum pembatalan tetap berlaku, kecuali jika jasa tersebut menjadi penyebab pembatalan pendaftaran."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,13,PENGATURAN DAN PENGAWASAN,57,"Pasal ini menyatakan bahwa Otoritas Jasa Keuangan bertanggung jawab untuk mengatur dan mengawasi kegiatan usaha perasuransian, sedangkan kebijakan umum dalam rangka pengembangan pemanfaatan asuransi untuk mendukung perekonomian nasional ditetapkan oleh Menteri."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,13,PENGATURAN DAN PENGAWASAN,58,Pasal ini menekankan pentingnya persaingan usaha yang sehat dalam bidang perasuransian dan tugas Otoritas Jasa Keuangan untuk menciptakan persaingan tersebut.
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,13,PENGATURAN DAN PENGAWASAN,59,Pasal ini memberi kewenangan kepada Otoritas Jasa Keuangan untuk menugaskan pihak tertentu melaksanakan sebagian fungsi pengaturan dan pengawasan atas nama Otoritas Jasa Keuangan.
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,13,PENGATURAN DAN PENGAWASAN,60,"Pasal ini mengatur mengenai fungsi pengaturan dan pengawasan di bidang perasuransian oleh Otoritas Jasa Keuangan. Otoritas Jasa Keuangan memiliki wewenang untuk menetapkan peraturan perundang-undangan, memberikan izin usaha perasuransian, melakukan pemeriksaan, menetapkan pengendali perusahaan asuransi, serta memberikan perintah tertulis, sanksi, dan kewenangan lain."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,13,PENGATURAN DAN PENGAWASAN,61,"Pasal ini mengatur tentang pemeriksaan di bidang perasuransian. Pemeriksaan dilakukan secara berkala atau sewaktu-waktu atas perusahaan perasuransian. Otoritas Jasa Keuangan dapat menugaskan pihak lain untuk melakukan pemeriksaan. Dalam pemeriksaan, berbagai pihak terkait harus memberikan keterangan, data, dan akses ke pembukuan dan dokumen yang diperlukan. Prosedur dan tata cara pemeriksaan lebih lanjut diatur dalam Peraturan Otoritas Jasa Keuangan."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,13,PENGATURAN DAN PENGAWASAN,62,"Pasal ini memberikan wewenang kepada Otoritas Jasa Keuangan untuk menonaktifkan direksi, dewan komisaris, atau yang setara dengan mereka pada badan hukum berbentuk koperasi atau usaha bersama dalam bidang asuransi. Jika perusahaan asuransi atau reasuransi menghadapi masalah finansial atau melanggar peraturan perundang-undangan di bidang perasuransian, Otoritas Jasa Keuangan dapat menunjuk Pengelola Statuter untuk mengambil alih pengelolaan perusahaan tersebut."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,13,PENGATURAN DAN PENGAWASAN,63,"Pengelola Statuter memiliki tugas menyelamatkan kekayaan peserta perusahaan asuransi, mengendalikan dan mengelola kegiatan usaha, serta menyusun langkah-langkah untuk memulihkan perusahaan. Jika pengelolaan perusahaan oleh Pengelola Statuter dimulai, direksi dan dewan komisaris pada badan hukum berbentuk koperasi atau usaha bersama tidak dapat bertindak selaku direksi dan dewan komisaris, tetapi wajib membantu Pengelola Statuter."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,13,PENGATURAN DAN PENGAWASAN,64,"Anggota direksi, dewan komisaris, atau yang setara pada badan hukum berbentuk koperasi atau usaha bersama yang dinonaktifkan tidak diizinkan mengundurkan diri selama pengelolaan perusahaan oleh Pengelola Statuter. Mereka bertanggung jawab atas kerugian perusahaan jika disebabkan oleh kecurangan, ketidakjujuran, atau pelanggaran ketentuan peraturan perundang-undangan di bidang perasuransian."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,13,PENGATURAN DAN PENGAWASAN,65,Pengendalian dan pengelolaan perusahaan oleh Pengelola Statuter berakhir jika Otoritas Jasa Keuangan menyimpulkan bahwa tidak diperlukan lagi atau jika izin usaha perusahaan dicabut. Pengelola Statuter harus mempertanggungjawabkan kegiatannya kepada Otoritas Jasa Keuangan.
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,13,PENGATURAN DAN PENGAWASAN,66,Otoritas Jasa Keuangan dapat memberikan perintah tertulis jika perusahaan asuransi atau reasuransi melanggar ketentuan peraturan perundang-undangan atau menghadapi masalah keuangan. Perintah tertulis dapat diberikan juga kepada pihak yang terkait dengan perusahaan tersebut. Pelaksanaan perintah tertulis harus dipatuhi oleh perusahaan.
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,13,PENGATURAN DAN PENGAWASAN,67,"Pihak lain yang ditunjuk atau ditugasi oleh Otoritas Jasa Keuangan harus menjaga kerahasiaan informasi yang mereka peroleh dalam pelaksanaan tugas dan wewenangnya, kecuali dalam rangka pelaksanaan tugas tersebut."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,14,ASOSIASI USAHA PERASURANSIAN,68,"Pasal ini mengatur bahwa setiap perusahaan perasuransian wajib menjadi anggota salah satu asosiasi usaha perasuransian yang sesuai dengan jenis usahanya. Asosiasi usaha perasuransian harus mendapatkan persetujuan tertulis dari Otoritas Jasa Keuangan. Dengan ketentuan ini, perusahaan perasuransian diharapkan tergabung dalam asosiasi yang sesuai dan diawasi oleh Otoritas Jasa Keuangan untuk menjaga kualitas dan kepatuhan operasionalnya."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,14,ASOSIASI USAHA PERASURANSIAN,69,"Pasal ini memberikan kewenangan kepada Otoritas Jasa Keuangan untuk menugaskan atau mendelegasikan wewenang tertentu kepada asosiasi usaha perasuransian dalam rangka pengaturan dan/atau pengawasan usaha perasuransian. Selanjutnya, peraturan lebih lanjut mengenai penugasan atau pendelegasian wewenang diatur dalam Peraturan Otoritas Jasa Keuangan. Hal ini memungkinkan asosiasi usaha perasuransian turut berperan dalam pengawasan dan pengaturan industri perasuransian sesuai arahan dari Otoritas Jasa Keuangan."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,15,SANKSI ADMINISTRATIF,70,Pasal ini memberikan wewenang kepada Otoritas Jasa Keuangan untuk mengenakan sanksi administratif kepada setiap orang yang melanggar ketentuan dalam undang-undang ini dan peraturan pelaksanaannya. Sanksi administratif ini bertujuan untuk memberikan konsekuensi bagi pelanggar dan memastikan kepatuhan terhadap peraturan yang berlaku di sektor perasuransian.
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,15,SANKSI ADMINISTRATIF,71,"Pasal ini menyebutkan daftar lengkap ketentuan yang apabila dilanggar, maka pelanggar akan dikenai sanksi administratif. Sanksi ini bisa berupa peringatan tertulis, pembatasan kegiatan usaha, larangan memasarkan produk asuransi, pencabutan izin usaha, hingga pembatalan pendaftaran bagi berbagai jenis pelaku usaha dalam industri perasuransian. Sanksi ini bertujuan untuk menegakkan disiplin dan integritas di sektor perasuransian."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,15,SANKSI ADMINISTRATIF,72,"Pasal ini memberikan wewenang kepada Otoritas Jasa Keuangan (OJK) untuk mengambil tindakan terhadap perusahaan asuransi yang mendapat sanksi peringatan atau pembatasan kegiatan. OJK dapat memerintahkan penambahan modal, penggantian direksi atau dewan komisaris, penyerahan pengendalian kepada Pengelola Statuter, pengalihan portofolio pertanggungan, atau tindakan lain untuk mengatasi kesulitan. Jika tindakan tersebut gagal, OJK bisa mencabut izin usaha perusahaan tersebut."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,16,KETENTUAN PIDANA,73,"Pasal ini mengatur pidana bagi orang yang menjalankan kegiatan usaha asuransi, asuransi syariah, reasuransi, atau reasuransi syariah tanpa izin usaha. Pidana yang diberlakukan adalah pidana penjara paling lama 15 tahun dan denda paling banyak Rp200.000.000.000,00. Tujuannya adalah untuk mencegah praktik ilegal dan menjamin hanya perusahaan yang sah dan terdaftar yang dapat beroperasi di sektor perasuransian."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,16,KETENTUAN PIDANA,74,"Pasal ini mengatur pidana bagi para anggota direksi, dewan komisaris, atau yang setara pada badan hukum berbentuk koperasi atau usaha bersama yang memberikan informasi palsu atau menyesatkan kepada Otoritas Jasa Keuangan. Pidana yang diberikan mencakup pidana penjara paling lama 5 tahun dan denda paling banyak Rp10.000.000.000,00. Tujuannya adalah untuk mencegah adanya manipulasi informasi yang dapat merugikan kepentingan publik dan mengawasi tindakan para pejabat perusahaan perasuransian."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,16,KETENTUAN PIDANA,75,"Pasal ini mengatur pidana bagi orang yang dengan sengaja tidak memberikan informasi atau memberikan informasi palsu atau menyesatkan kepada pemegang polis, tertanggung, atau peserta. Pidana yang diberikan adalah pidana penjara paling lama 5 tahun dan denda paling banyak Rp5.000.000.000,00. Tujuannya adalah untuk melindungi kepentingan pemegang polis, tertanggung, atau peserta dari praktik yang merugikan."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,16,KETENTUAN PIDANA,76,"Pasal ini mengatur pidana bagi orang yang menggelapkan premi atau kontribusi. Pidana yang diberikan adalah pidana penjara paling lama 5 tahun dan denda paling banyak Rp5.000.000.000,00. Hal ini dimaksudkan untuk mencegah kecurangan atau manipulasi dalam pengelolaan premi atau kontribusi yang harus digunakan untuk membayar klaim atau manfaat asuransi yang seharusnya diterima oleh pemegang polis atau tertanggung."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,16,KETENTUAN PIDANA,77,"Pasal ini menetapkan sanksi bagi setiap orang yang melakukan penggelapan aset perusahaan asuransi atau menurunkan nilai aset tersebut dengan cara mengalihkan, menjaminkan, mengagunkan, atau menggunakan kekayaan perusahaan asuransi tanpa hak. Pelaku tindak pidana ini dapat dikenai hukuman pidana penjara paling lama 8 tahun dan denda maksimal Rp50.000.000.000,00."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,16,KETENTUAN PIDANA,78,"Pasal ini mengatur pidana bagi seseorang yang melakukan pemalsuan dokumen perusahaan asuransi. Jika seseorang terbukti melakukan tindakan pemalsuan terhadap dokumen asuransi, dia dapat dikenai hukuman pidana penjara paling lama 6 tahun dan denda maksimal Rp5.000.000.000,00."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,16,KETENTUAN PIDANA,79,"Pasal ini menetapkan sanksi bagi anggota direksi atau pihak yang menandatangani polis baru dari perusahaan asuransi yang sedang dalam pengenaan sanksi pembatasan kegiatan usaha. Jika terbukti bersalah, anggota direksi atau penandatangan polis tersebut dapat dikenai hukuman pidana penjara paling lama 5 tahun dan denda maksimal Rp15.000.000.000,00."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,16,KETENTUAN PIDANA,80,"Pasal ini mengatur pidana bagi pegawai Otoritas Jasa Keuangan yang menggunakan atau mengungkapkan informasi rahasia kepada pihak lain tanpa alasan yang sah. Jika melanggar, pegawai tersebut dapat dikenai hukuman pidana penjara paling lama 5 tahun dan denda maksimal Rp20.000.000.000,00."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,16,KETENTUAN PIDANA,81,"Pasal ini menegaskan bahwa jika tindak pidana di atas dilakukan oleh korporasi, pidana akan dijatuhkan pada korporasi, pengendali, atau pengurus yang bertindak untuk dan atas nama korporasi. Untuk dianggap sebagai tindak pidana korporasi, tindakan tersebut harus memenuhi kriteria yang tercantum dalam pasal ini."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,16,KETENTUAN PIDANA,82,"Pasal ini menetapkan besaran denda yang dapat dijatuhkan pada korporasi yang terbukti melakukan tindak pidana sebagaimana diatur dalam undang-undang tersebut. Besarannya mencapai maksimal Rp600.000.000.000,00."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,17,KETENTUAN PERALIHAN,83,Pasal ini menjelaskan tentang ketentuan peralihan izin usaha bagi perusahaan asuransi dan agen asuransi yang sudah memiliki izin usaha pada saat undang-undang ini diundangkan. Izin-izin tersebut dianggap tetap berlaku berdasarkan undang-undang baru ini.
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,17,KETENTUAN PERALIHAN,84,"Pasal ini mengatur ketentuan untuk perusahaan konsultan aktuaria yang sudah memiliki izin usaha pada saat undang-undang ini diundangkan. Perusahaan konsultan aktuaria tetap dapat beroperasi, dan perizinan, pembinaan, dan pengawasannya akan dilakukan oleh Menteri."
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,17,KETENTUAN PERALIHAN,85,Pasal ini menegaskan kewajiban pemegang saham pengendali pada perusahaan asuransi dan reasuransi tertentu untuk menyesuaikan kepemilikan sahamnya sesuai dengan ketentuan dalam pasal 16 ayat (1) dalam waktu paling lambat 3 tahun sejak undang-undang ini diundangkan. Pelanggaran dapat dikenai sanksi sesuai peraturan Otoritas Jasa Keuangan.
17,Undang-Undang_No.40_Tahun_2014.pdf,2,UU dan PERPU,40,2014,,PERASURANSIAN,17,KETENTUAN PERALIHAN,86,Pasal ini mengatur kewajiban usaha bersama untuk menyesuaikan dengan ketentuan undang-undang ini dan peraturan pelaksanaannya dalam waktu paling lambat 3 tahun sejak undang-undang ini diundangkan.
